"SEQ_NO","MTI","CARD_NO","PROC_CODE","ORIGINAL_DATE","TRACE_NO","REF_NO","ACQ_ID","ISS_ID","APPROVAL_CODE","RESPONSE_CODE","TERM_ID","ORIGINAL_DATA","REVERSED","TNX_STAMP","PACKAGER","AMOUNT","ACCOUNT_NO","LOCAL_TIME","LOCAL_DATE","SETTLE_DATE","MCC","CURRENCY_CODE","DEST_ACCOUNT","RECONCILE_TIME","TRANX_DATE","ADD_INFO","SERVICE_CODE","VAS_INFO","BEN_ID","IBFT_INFO","AMOUNT_SETTLEMENT","AMOUNT_CARDHOLDER","CURRENCY_CODE_SETTLEMENT","CURRENCY_CODE_CARDHOLDER","CONVERSION_RATE_SETTLEMENT","CONVERSION_RATE_CARDHOLDER","USER_DEFINE","TRANX_REF","ACQ_INST_COUNTRY_CODE","POS_ENTRY_MODE","POS_CONDITION_CODE","CARD_ACCEPT_ID_CODE","CARD_ACCEPT_NAME_LOCATION","SETTLEMENT_CODE","PAYMENT_CODE","INFO_HOLDER_BENECIARY","RECORD_DATA","ADD_RECORD_DATA","REVERSED123","REVERSED124","REVERSED125","MESSAGE_NUMBER","LAST_MESSAGE_NUMBER","INSERT INTO RPT.ISOMESSAGE (SEQ_NO","LAST_MESSAGE_NUMBER) VALUES"
301074286,"0200","1020412431","912020","0909032740","797997","525203797997","970443",,,,"11111111",,N,2025-09-09 10:27:41.000,,500000,"1020412431","102740","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUAE","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEUAE",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301074287,"0200","1020412431","912020","0909032741","341467","525203341467","970443",,,,"11111111",,N,2025-09-09 10:27:41.000,,1000000,"1020412431","102741","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUA6","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEUA6",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301074377,"0200","1020412509","912020","0909032856","730229","525203730229","970443",,,,"11111111",,N,2025-09-09 10:28:56.000,,1000000,"1020412509","102856","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUGG","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEUGG",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301074479,"0200","82247882","912000","0909032857","048785","525210048785","555567","980478",,,"10000000",,N,2025-09-09 10:28:57.000,,1000001000,"82247882","102857","0909","0909",,"704","9704431148048439",,2025-09-09 00:00:00.000,"shb
hanoi",IF_DEP,"5252BIDCA22ZHGIV",,Luong test copy GD 68 ngay 09092025 qua so the lan 72,1000001000,,"704",,"00000001",,"04","5252BIDCA22ZHGIV",,"000","00","000000099999999",HA NOI     LY THUONG KIET          NAVNM,1,,DANG THI NHUNG,,,,,,,,,
301074502,"0200","1020404575","912020","0909032904","008877","525203008877","970443",,,,"11111111",,N,2025-09-09 10:29:04.000,,500000,"1020404575","102904","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUGK","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEUGK",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301074503,"0200","1020404575","912020","0909032905","518095","525203518095","970443",,,,"11111111",,N,2025-09-09 10:29:05.000,,1000000,"1020404575","102905","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUGE","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEUGE",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301074492,"0200","82247882","912000","0909032909","629766","525210629766","555567","980478",,,"10000000",,N,2025-09-09 10:29:09.000,,1000001000,"82247882","102909","0909","0909",,"704","9704431148048439",,2025-09-09 00:00:00.000,"shb
hanoi",IF_DEP,"5252BIDCA22ZHGIS",,Luong test copy GD 68 ngay 09092025 qua so the lan 74,1000001000,,"704",,"00000001",,"04","5252BIDCA22ZHGIS",,"000","00","000000099999999",HA NOI     LY THUONG KIET          NAVNM,1,,DANG THI NHUNG,,,,,,,,,
301074496,"0200","82247882","912000","0909032911","631797","525210631797","555567","980478",,,"10000000",,N,2025-09-09 10:29:11.000,,1000001000,"82247882","102911","0909","0909",,"704","9704431148048439",,2025-09-09 00:00:00.000,"shb
hanoi",IF_DEP,"5252BIDCA22ZHGI3",,Luong test copy GD 68 ngay 09092025 qua so the lan 75,1000001000,,"704",,"00000001",,"04","5252BIDCA22ZHGI3",,"000","00","000000099999999",HA NOI     LY THUONG KIET          NAVNM,1,,DANG THI NHUNG,,,,,,,,,
301074501,"0200","82247882","912000","0909032914","121646","525210121646","555567","980478",,,"10000000",,N,2025-09-09 10:29:14.000,,1000001000,"82247882","102914","0909","0909",,"704","9704431148048439",,2025-09-09 00:00:00.000,"shb
hanoi",IF_DEP,"5252BIDCA22ZHGIH",,Luong test copy GD 68 ngay 09092025 qua so the lan 76,1000001000,,"704",,"00000001",,"04","5252BIDCA22ZHGIH",,"000","00","000000099999999",HA NOI     LY THUONG KIET          NAVNM,1,,DANG THI NHUNG,,,,,,,,,
301078025,"0200","1019946497","912020","0909034609","325442","525203325442","970443",,,,"11111111",,N,2025-09-09 10:46:09.000,,1400000,"1019946497","104609","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHBMB
77THD",IF_DEP,"5252IBT1dQ2AEUF6","970406",Nguyen Van A chuyen tien .-,1400000,,"704",,"00000001",,"04","5252IBT1dQ2AEUF6",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301078026,"0200","1019946497","912020","0909034610","627580","525203627580","970443",,,,"11111111",,N,2025-09-09 10:46:10.000,,600000,"1019946497","104610","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHBMB
77THD",IF_DEP,"5252IBT1dQ2AEUFZ","970406",Nguyen Van A chuyen tien .-,600000,,"704",,"00000001",,"04","5252IBT1dQ2AEUFZ",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301078027,"0200","1019946497","912020","0909034610","166783","525203166783","970443",,,,"11111111",,N,2025-09-09 10:46:11.000,,700000,"1019946497","104610","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHBMB
77THD",IF_DEP,"5252IBT1dQ2AEUFH","970406",Nguyen Van A chuyen tien .-,700000,,"704",,"00000001",,"04","5252IBT1dQ2AEUFH",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301078028,"0200","1019946497","912020","0909034611","054931","525203054931","970443",,,,"11111111",,N,2025-09-09 10:46:11.000,,1200000,"1019946497","104611","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHBMB
77THD",IF_DEP,"5252IBT1dQ2AEUFL","970406",Nguyen Van A chuyen tien .-,1200000,,"704",,"00000001",,"04","5252IBT1dQ2AEUFL",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301078029,"0200","1019946497","912020","0909034612","530721","525203530721","970443",,,,"11111111",,N,2025-09-09 10:46:12.000,,1200000,"1019946497","104612","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHBMB
77THD",IF_DEP,"5252IBT1dQ2AEUFT","970406",Nguyen Van A chuyen tien .-,1200000,,"704",,"00000001",,"04","5252IBT1dQ2AEUFT",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301078030,"0200","1019946497","912020","0909034612","700385","525203700385","970443",,,,"11111111",,N,2025-09-09 10:46:12.000,,1300000,"1019946497","104612","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHBMB
77THD",IF_DEP,"5252IBT1dQ2AEUFF","970406",Nguyen Van A chuyen tien .-,1300000,,"704",,"00000001",,"04","5252IBT1dQ2AEUFF",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301078031,"0200","1019946497","912020","0909034613","623623","525203623623","970443",,,,"11111111",,N,2025-09-09 10:46:13.000,,800000,"1019946497","104613","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHBMB
77THD",IF_DEP,"5252IBT1dQ2AEUF3","970406",Nguyen Van A chuyen tien .-,800000,,"704",,"00000001",,"04","5252IBT1dQ2AEUF3",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301078032,"0200","1019946497","912020","0909034614","641379","525203641379","970443",,,,"11111111",,N,2025-09-09 10:46:14.000,,900000,"1019946497","104614","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHBMB
77THD",IF_DEP,"5252IBT1dQ2AEUFX","970406",Nguyen Van A chuyen tien .-,900000,,"704",,"00000001",,"04","5252IBT1dQ2AEUFX",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301078033,"0200","1019946497","912020","0909034614","372101","525203372101","970443",,,,"11111111",,N,2025-09-09 10:46:14.000,,1300000,"1019946497","104614","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHBMB
77THD",IF_DEP,"5252IBT1dQ2AEUFR","970406",Nguyen Van A chuyen tien .-,1300000,,"704",,"00000001",,"04","5252IBT1dQ2AEUFR",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301078034,"0200","1019946497","912020","0909034615","627646","525203627646","970443",,,,"11111111",,N,2025-09-09 10:46:15.000,,1200000,"1019946497","104615","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHBMB
77THD",IF_DEP,"5252IBT1dQ2AEUFN","970406",Nguyen Van A chuyen tien .-,1200000,,"704",,"00000001",,"04","5252IBT1dQ2AEUFN",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301077451,"0200","82247882","912000","0909034618","382170","525210382170","555567","980478",,,"10000000",,N,2025-09-09 10:46:18.000,,1000001000,"82247882","104618","0909","0909",,"704","9704431175071155",,2025-09-09 00:00:00.000,"shb
hanoi",IF_DEP,"5252BIDCA22ZHK3Q",,Luong test copy GD 68 ngay 09092025 qua so the lan 2,1000001000,,"704",,"00000001",,"04","5252BIDCA22ZHK3Q",,"000","00","000000099999999",HA NOI     LY THUONG KIET          NAVNM,1,,BUI THI HONG,,,,,,,,,
301078041,"0200","1019996395","912020","0909034631","948830","525203948830","970443",,,,"11111111",,N,2025-09-09 10:46:31.000,,1000000,"1019996395","104631","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHBMB
77THD",IF_DEP,"5252IBT1dQ2AEU39","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEU39",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301078037,"0200","1019962879","912020","0909034623","748288","525203748288","970443",,,,"11111111",,N,2025-09-09 10:46:24.000,,500000,"1019962879","104623","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHBMB
77THD",IF_DEP,"5252IBT1dQ2AEU3J","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEU3J",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301078038,"0200","1019962879","912020","0909034624","507312","525203507312","970443",,,,"11111111",,N,2025-09-09 10:46:24.000,,1000000,"1019962879","104624","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHBMB
77THD",IF_DEP,"5252IBT1dQ2AEU31","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEU31",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301078040,"0200","1019996395","912020","0909034631","477438","525203477438","970443",,,,"11111111",,N,2025-09-09 10:46:31.000,,500000,"1019996395","104631","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHBMB
77THD",IF_DEP,"5252IBT1dQ2AEU32","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEU32",,"000","00","000000000970443",NganhangthuongmaicpSHB HaNoiVietNam. VNM,1,,,,,,,,,,,
301077468,"0200","82247882","912000","0909034644","594266","525210594266","555567","980478",,,"10000000",,N,2025-09-09 10:46:44.000,,234800000,"82247882","104644","0909","0909",,"704","9704431175071155",,2025-09-09 00:00:00.000,"shb
hanoi",IF_DEP,"5252BIDCA22ZHK3B",,Luong test copy GD 68 ngay 09092025 qua so the lan 3,234800000,,"704",,"00000001",,"04","5252BIDCA22ZHK3B",,"000","00","000000099999999",HA NOI     LY THUONG KIET          NAVNM,1,,BUI THI HONG,,,,,,,,,
301077477,"0200","82247882","912000","0909034704","409695","525210409695","555567","980478",,,"10000000",,N,2025-09-09 10:47:05.000,,334800000,"82247882","104704","0909","0909",,"704","9704431175071155",,2025-09-09 00:00:00.000,"shb
hanoi",IF_DEP,"5252BIDCA22ZHK31",,Luong test copy GD 68 ngay 09092025 qua so the lan 4,334800000,,"704",,"00000001",,"04","5252BIDCA22ZHK31",,"000","00","000000099999999",HA NOI     LY THUONG KIET          NAVNM,1,,BUI THI HONG,,,,,,,,,
301077482,"0200","82247882","912000","0909034707","668720","525210668720","555567","980478",,,"10000000",,N,2025-09-09 10:47:07.000,,434800000,"82247882","104707","0909","0909",,"704","9704431175071155",,2025-09-09 00:00:00.000,"shb
hanoi",IF_DEP,"5252BIDCA22ZHK3M",,Luong test copy GD 68 ngay 09092025 qua so the lan 5,434800000,,"704",,"00000001",,"04","5252BIDCA22ZHK3M",,"000","00","000000099999999",HA NOI     LY THUONG KIET          NAVNM,1,,BUI THI HONG,,,,,,,,,
301077487,"0200","82247882","912000","0909034709","991648","525210991648","555567","980478",,,"10000000",,N,2025-09-09 10:47:09.000,,534800000,"82247882","104709","0909","0909",,"704","9704431175071155",,2025-09-09 00:00:00.000,"shb
hanoi",IF_DEP,"5252BIDCA22ZHK3C",,Luong test copy GD 68 ngay 09092025 qua so the lan 6,534800000,,"704",,"00000001",,"04","5252BIDCA22ZHK3C",,"000","00","000000099999999",HA NOI     LY THUONG KIET          NAVNM,1,,BUI THI HONG,,,,,,,,,
301077491,"0200","82247882","912000","0909034711","395713","525210395713","555567","980478",,,"10000000",,N,2025-09-09 10:47:11.000,,634800000,"82247882","104711","0909","0909",,"704","9704431175071155",,2025-09-09 00:00:00.000,"shb
hanoi",IF_DEP,"5252BIDCA22ZHK38",,Luong test copy GD 68 ngay 09092025 qua so the lan 7,634800000,,"704",,"00000001",,"04","5252BIDCA22ZHK38",,"000","00","000000099999999",HA NOI     LY THUONG KIET          NAVNM,1,,BUI THI HONG,,,,,,,,,
301073735,"0210","1024953310","912020","0909031914","299678","525203299678","970443",,"689932","00","11111111",,N,2025-09-09 10:19:14.000,,1000000,"1024953310","101914","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUPM","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEUPM",,"000","00",,,1,,,,,,,,,,,
301073737,"0210","1020412499","912020","0909031921","270143","525203270143","970443",,"260144","00","11111111",,N,2025-09-09 10:19:21.000,,500000,"1020412499","101921","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUP8","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEUP8",,"000","00",,,1,,,,,,,,,,,
301073738,"0210","1020412499","912020","0909031921","028829","525203028829","970443",,"368496","00","11111111",,N,2025-09-09 10:19:21.000,,1000000,"1020412499","101921","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUPU","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEUPU",,"000","00",,,1,,,,,,,,,,,
301073741,"0210","1020412509","912020","0909031928","777245","525203777245","970443",,"774721","00","11111111",,N,2025-09-09 10:19:28.000,,500000,"1020412509","101928","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUP5","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEUP5",,"000","00",,,1,,,,,,,,,,,
301073742,"0210","1020412509","912020","0909031928","494999","525203494999","970443",,"092349","00","11111111",,N,2025-09-09 10:19:29.000,,1000000,"1020412509","101928","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUPB","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEUPB",,"000","00",,,1,,,,,,,,,,,
301073744,"0210","1020404575","912020","0909031935","211817","525203211817","970443",,"478962","00","11111111",,N,2025-09-09 10:19:35.000,,500000,"1020404575","101935","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUPA","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEUPA",,"000","00",,,1,,,,,,,,,,,
301073745,"0210","1020404575","912020","0909031936","767191","525203767191","970443",,"279685","00","11111111",,N,2025-09-09 10:19:36.000,,1000000,"1020404575","101936","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUPG","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEUPG",,"000","00",,,1,,,,,,,,,,,
301073774,"0210","1020412541","912020","0909031945","439380","525203439380","970443",,"435800","00","11111111",,N,2025-09-09 10:19:45.000,,500000,"1020412541","101945","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUPZ","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEUPZ",,"000","00",,,1,,,,,,,,,,,
301073775,"0210","1020412541","912020","0909031945","261671","525203261671","970443",,"057556","00","11111111",,N,2025-09-09 10:19:46.000,,1000000,"1020412541","101945","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUPH","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEUPH",,"000","00",,,1,,,,,,,,,,,
301073780,"0210","1020412664","912020","0909031952","760558","525203760558","970443",,"148119","00","11111111",,N,2025-09-09 10:19:52.000,,500000,"1020412664","101952","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUPT","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEUPT",,"000","00",,,1,,,,,,,,,,,
301073781,"0210","1020412664","912020","0909031952","168350","525203168350","970443",,"111875","00","11111111",,N,2025-09-09 10:19:53.000,,1000000,"1020412664","101952","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUPF","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEUPF",,"000","00",,,1,,,,,,,,,,,
301073782,"0210","57392595","912000","0909031951","845284","525210845284","555666","980478",,"00","10000000",,N,2025-09-09 10:19:53.000,,44444400,"57392595","101951","0909","0909",,"704","9704162468901390",,2025-09-09 00:00:00.000,"ACB
Ha Noi",IF_DEP,"5252BIDCA22ZHG3W",,"444",44444400,,"704",,"00000001",,"04","5252BIDCA22ZHG3W",,"000","00",,,1,,SXUJHS ETMS DPQSX RU,,,,,,,,,
301073784,"0210","1020404520","912020","0909031959","253558","525203253558","970443",,"340570","00","11111111",,N,2025-09-09 10:19:59.000,,500000,"1020404520","101959","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUPX","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEUPX",,"000","00",,,1,,,,,,,,,,,
301073787,"0210","1020404520","912020","0909032000","976127","525203976127","970443",,"303244","00","11111111",,N,2025-09-09 10:20:00.000,,1000000,"1020404520","102000","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUPR","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEUPR",,"000","00",,,1,,,,,,,,,,,
301073789,"0210","1020412729","912020","0909032007","917945","525203917945","970443",,"978149","00","11111111",,N,2025-09-09 10:20:07.000,,500000,"1020412729","102007","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUYQ","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEUYQ",,"000","00",,,1,,,,,,,,,,,
301073810,"0210","1020412729","912020","0909032008","449629","525203449629","970443",,"038032","00","11111111",,N,2025-09-09 10:20:08.000,,1000000,"1020412729","102008","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUYW","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEUYW",,"000","00",,,1,,,,,,,,,,,
301073812,"0210","1020412732","912020","0909032014","681317","525203681317","970443",,"414152","00","11111111",,N,2025-09-09 10:20:14.000,,500000,"1020412732","102014","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUY1","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEUY1",,"000","00",,,1,,,,,,,,,,,
301073813,"0210","1020412732","912020","0909032015","482426","525203482426","970443",,"174916","00","11111111",,N,2025-09-09 10:20:15.000,,1000000,"1020412732","102015","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUYC","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEUYC",,"000","00",,,1,,,,,,,,,,,
301073817,"0210","1020412745","912020","0909032022","623440","525203623440","970443",,"214012","00","11111111",,N,2025-09-09 10:20:22.000,,500000,"1020412745","102022","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUY9","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEUY9",,"000","00",,,1,,,,,,,,,,,
301073818,"0210","1020412745","912020","0909032023","205032","525203205032","970443",,"745558","00","11111111",,N,2025-09-09 10:20:23.000,,1000000,"1020412745","102023","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUYS","970406",Nguyen Van A chuyen tien .-,1000000,,"704",,"00000001",,"04","5252IBT1dQ2AEUYS",,"000","00",,,1,,,,,,,,,,,
301073821,"0210","1024953323","912020","0909032030","114248","525203114248","970443",,"941365","00","11111111",,N,2025-09-09 10:20:30.000,,500000,"1024953323","102030","0909","0909","7399","704","123456",,2025-09-09 00:00:00.000,"SHB EBS Banking
11HanThuyenPhamDinhHoHaiBaTrungHaNoi",IF_DEP,"5252IBT1dQ2AEUYM","970406",Nguyen Van A chuyen tien .-,500000,,"704",,"00000001",,"04","5252IBT1dQ2AEUYM",,"000","00",,,1,,,,,,,,,,,
